label,capture_id,source_run_id,node_id,sample_index,timestamp_iso,dataset_split,dbfs,f_peak_acoustic_hz,low_rumble_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_presence_ratio,band_high_ratio,band_bass_peak_hz,band_low_mid_peak_hz,band_mid_peak_hz,band_presence_peak_hz,band_high_peak_hz,dominant_band_ratio,dominant_band_peak_hz,fft_low_ratio,fft_mid_ratio,fft_high_ratio,fft_total_energy
high,capture_20260719210743,capture_20260719210743,node04,6,2026-07-19T21:07:56.024Z,training,-86.71,234.4,0.397806,0.289099,0.280146,0.165374,0.133856,0.131525,46.9,234.4,1687.5,2390.6,8390.6,0.289099,46.9,0.520611,0.270111,0.209278,0.0008046385
high,capture_20260719210743,capture_20260719210743,node02,6,2026-07-19T21:07:56.032Z,training,-86.96,375,0.322473,0.247133,0.264933,0.224248,0.127152,0.136535,93.8,187.5,703.1,2859.4,6937.5,0.264933,187.5,0.372072,0.410645,0.217284,0.000866288
high,capture_20260719210743,capture_20260719210743,node03,6,2026-07-19T21:07:56.050Z,training,-86.77,375,0.438285,0.37057,0.289335,0.129742,0.100337,0.110017,46.9,375,1218.8,2296.9,5671.9,0.37057,46.9,0.468428,0.368063,0.163509,0.0009503057
high,capture_20260719210743,capture_20260719210743,node01,7,2026-07-19T21:07:57.016Z,training,-81.72,421.9,0.315116,0.304066,0.448823,0.132478,0.064139,0.050494,46.9,421.9,1500,4921.9,5062.5,0.448823,421.9,0.323891,0.572627,0.103482,0.003833708
high,capture_20260719210743,capture_20260719210743,node02,7,2026-07-19T21:07:57.057Z,training,-86.74,234.4,0.464355,0.430582,0.198228,0.161004,0.110749,0.099437,93.8,234.4,843.8,2015.6,11531.2,0.430582,93.8,0.517676,0.319695,0.162629,0.0009716347
high,capture_20260719210743,capture_20260719210743,node03,7,2026-07-19T21:07:57.076Z,training,-87.12,843.8,0.374666,0.340721,0.085981,0.34166,0.101284,0.130354,93.8,234.4,843.8,3750,5062.5,0.34166,843.8,0.401862,0.422333,0.175805,0.0008567952
high,capture_20260719210743,capture_20260719210743,node04,7,2026-07-19T21:07:57.117Z,training,-86.78,281.2,0.280424,0.249919,0.24797,0.272606,0.133474,0.096032,46.9,281.2,609.4,2109.4,6281.2,0.272606,609.4,0.341768,0.470646,0.187586,0.001158435
high,capture_20260719210743,capture_20260719210743,node02,8,2026-07-19T21:07:58.014Z,training,-87.08,515.6,0.376663,0.287604,0.179239,0.226389,0.18135,0.125419,93.8,187.5,515.6,2015.6,6750,0.287604,93.8,0.411412,0.334755,0.253834,0.0008293922
high,capture_20260719210743,capture_20260719210743,node01,8,2026-07-19T21:07:58.021Z,training,-84.33,421.9,0.325862,0.292978,0.232502,0.335582,0.066744,0.072194,46.9,421.9,609.4,2859.4,5109.4,0.335582,609.4,0.345472,0.551694,0.102834,0.001730508
high,capture_20260719210743,capture_20260719210743,node04,8,2026-07-19T21:07:58.070Z,training,-86.59,1265.6,0.234082,0.121694,0.188796,0.356065,0.151755,0.18169,140.6,187.5,1265.6,2203.1,6281.2,0.356065,1265.6,0.266907,0.455423,0.277671,0.0007760851
high,capture_20260719210743,capture_20260719210743,node03,8,2026-07-19T21:07:58.078Z,training,-86.49,375,0.243442,0.174109,0.414582,0.222676,0.075284,0.113349,93.8,375,1031.2,3937.5,5906.2,0.414582,375,0.306211,0.558975,0.134814,0.0009518805
high,capture_20260719210743,capture_20260719210743,node02,9,2026-07-19T21:07:59.049Z,training,-87.11,375,0.67494,0.647098,0.095008,0.105337,0.073058,0.079499,46.9,375,1312.5,2015.6,6234.4,0.647098,46.9,0.692984,0.183496,0.123519,0.001455144
high,capture_20260719210743,capture_20260719210743,node01,9,2026-07-19T21:07:59.058Z,training,-83.33,421.9,0.350822,0.317954,0.281415,0.230472,0.102301,0.067857,46.9,421.9,1500,4500,5015.6,0.317954,46.9,0.374447,0.479791,0.145762,0.002014198
high,capture_20260719210743,capture_20260719210743,node03,9,2026-07-19T21:07:59.071Z,training,-86.92,234.4,0.369034,0.213338,0.330516,0.247322,0.104881,0.103943,46.9,187.5,515.6,2109.4,11531.2,0.330516,187.5,0.469198,0.367535,0.163267,0.001072365
high,capture_20260719210743,capture_20260719210743,node04,9,2026-07-19T21:07:59.085Z,training,-86.6,234.4,0.5087,0.443054,0.16114,0.22788,0.088739,0.079187,46.9,187.5,515.6,2203.1,5250,0.443054,46.9,0.54434,0.322289,0.13337,0.001309002
high,capture_20260719210743,capture_20260719210743,node02,10,2026-07-19T21:08:00.048Z,training,-86.94,234.4,0.126363,0.082019,0.298327,0.247799,0.182926,0.188929,93.8,234.4,515.6,2437.5,9703.1,0.298327,234.4,0.241786,0.457459,0.300756,0.0005813857
high,capture_20260719210743,capture_20260719210743,node01,10,2026-07-19T21:08:00.053Z,training,-83.89,234.4,0.426358,0.365045,0.360099,0.146932,0.072414,0.05551,93.8,234.4,656.2,2250,5390.6,0.365045,93.8,0.515448,0.374932,0.10962,0.001954112
high,capture_20260719210743,capture_20260719210743,node03,10,2026-07-19T21:08:00.062Z,training,-87.07,703.1,0.774637,0.710557,0.096902,0.105503,0.043492,0.043546,46.9,187.5,703.1,2250,8484.4,0.710557,46.9,0.783527,0.153616,0.062857,0.002195504
high,capture_20260719210743,capture_20260719210743,node04,10,2026-07-19T21:08:00.070Z,training,-86.78,234.4,0.421405,0.285069,0.406297,0.132388,0.09453,0.081716,46.9,187.5,656.2,2671.9,8296.9,0.406297,187.5,0.488986,0.371961,0.139053,0.001306715
high,capture_20260719210743,capture_20260719210743,node02,11,2026-07-19T21:08:01.038Z,training,-86.98,234.4,0.390529,0.282968,0.415008,0.171509,0.058609,0.071907,46.9,234.4,703.1,2109.4,5671.9,0.415008,234.4,0.522337,0.380212,0.097451,0.00150326
high,capture_20260719210743,capture_20260719210743,node01,11,2026-07-19T21:08:01.052Z,training,-86.2,375,0.191391,0.174398,0.393156,0.183614,0.106454,0.142378,46.9,375,1781.2,2390.6,8437.5,0.393156,375,0.259063,0.554069,0.186868,0.0006868243
high,capture_20260719210743,capture_20260719210743,node04,11,2026-07-19T21:08:01.064Z,training,-86.86,281.2,0.319096,0.258625,0.180428,0.265099,0.129554,0.166295,93.8,281.2,609.4,4312.5,7500,0.265099,609.4,0.3246,0.435625,0.239776,0.0006432586
high,capture_20260719210743,capture_20260719210743,node03,11,2026-07-19T21:08:01.072Z,training,-86.82,515.6,0.121007,0.050873,0.293419,0.304659,0.172652,0.178398,46.9,328.1,515.6,2531.2,7828.1,0.304659,515.6,0.16443,0.543612,0.291958,0.0005582548
high,capture_20260719210743,capture_20260719210743,node02,12,2026-07-19T21:08:02.038Z,training,-86.94,375,0.279358,0.201072,0.281879,0.30383,0.120313,0.092905,46.9,375,750,2062.5,10781.2,0.30383,750,0.300121,0.525414,0.174465,0.000997445
high,capture_20260719210743,capture_20260719210743,node01,12,2026-07-19T21:08:02.084Z,training,-83.35,375,0.26681,0.256035,0.56132,0.096876,0.050193,0.035576,46.9,375,1453.1,3421.9,5062.5,0.56132,375,0.272467,0.65748,0.070054,0.003916756
high,capture_20260719210743,capture_20260719210743,node04,12,2026-07-19T21:08:02.086Z,training,-86.57,281.2,0.535872,0.438962,0.258491,0.161433,0.059425,0.081689,46.9,187.5,515.6,3140.6,10593.8,0.438962,46.9,0.551222,0.35088,0.097899,0.001450609
high,capture_20260719210743,capture_20260719210743,node03,12,2026-07-19T21:08:02.190Z,training,-87.06,234.4,0.551883,0.362742,0.287815,0.188259,0.076629,0.084555,140.6,187.5,515.6,3375,7921.9,0.362742,140.6,0.611432,0.25974,0.128828,0.001378207
high,capture_20260719210743,capture_20260719210743,node01,13,2026-07-19T21:08:03.047Z,training,-83.61,1031.2,0.743065,0.641661,0.111197,0.134566,0.05204,0.060535,46.9,187.5,1031.2,4828.1,5671.9,0.641661,46.9,0.747907,0.164804,0.087289,0.001534713
high,capture_20260719210743,capture_20260719210743,node04,13,2026-07-19T21:08:03.090Z,training,-86.37,796.9,0.572047,0.5063,0.098722,0.223071,0.083301,0.088606,46.9,187.5,796.9,2015.6,5062.5,0.5063,46.9,0.588844,0.272776,0.13838,0.001156627
high,capture_20260719210743,capture_20260719210743,node02,13,2026-07-19T21:08:03.096Z,training,-86.68,234.4,0.556084,0.512317,0.238789,0.121588,0.06443,0.062876,46.9,234.4,515.6,2437.5,6421.9,0.512317,46.9,0.620823,0.284772,0.094405,0.00165203
high,capture_20260719210743,capture_20260719210743,node03,13,2026-07-19T21:08:03.107Z,training,-87.03,234.4,0.427978,0.37667,0.185507,0.183838,0.103917,0.150068,46.9,234.4,750,2062.5,7828.1,0.37667,46.9,0.468999,0.337255,0.193746,0.000752692
high,capture_20260719210743,capture_20260719210743,node02,14,2026-07-19T21:08:04.040Z,training,-86.76,656.2,0.35015,0.269056,0.174454,0.290735,0.123792,0.141963,46.9,187.5,656.2,2156.2,8015.6,0.290735,656.2,0.382985,0.411213,0.205802,0.0008004018
high,capture_20260719210743,capture_20260719210743,node01,14,2026-07-19T21:08:04.065Z,training,-85.33,375,0.058035,0.055127,0.675878,0.224764,0.020169,0.024062,140.6,375,1500,2015.6,9468.8,0.675878,375,0.058536,0.910219,0.031245,0.005139915
high,capture_20260719210743,capture_20260719210743,node04,14,2026-07-19T21:08:04.079Z,training,-86.15,562.5,0.220084,0.114569,0.1924,0.339372,0.211653,0.142005,46.9,187.5,562.5,2953.1,6843.8,0.339372,562.5,0.23707,0.460252,0.302678,0.0007122664
high,capture_20260719210743,capture_20260719210743,node03,14,2026-07-19T21:08:04.086Z,training,-86.93,375,0.841379,0.814587,0.036419,0.054333,0.048785,0.045876,46.9,375,1125,2109.4,7734.4,0.814587,46.9,0.842064,0.084223,0.073712,0.002484636
high,capture_20260719210743,capture_20260719210743,node02,15,2026-07-19T21:08:05.033Z,training,-86.97,375,0.316248,0.240404,0.248501,0.272529,0.095734,0.142832,46.9,187.5,750,4218.8,5718.8,0.272529,750,0.348549,0.462384,0.189067,0.0006648724
high,capture_20260719210743,capture_20260719210743,node04,15,2026-07-19T21:08:05.092Z,training,-86.92,515.6,0.587816,0.546268,0.060061,0.236909,0.075406,0.081356,46.9,328.1,515.6,2109.4,5437.5,0.546268,46.9,0.607178,0.271908,0.120914,0.001480107
high,capture_20260719210743,capture_20260719210743,node01,15,2026-07-19T21:08:05.100Z,training,-84.79,234.4,0.345626,0.180717,0.259392,0.302485,0.131877,0.125529,93.8,187.5,703.1,4453.1,5718.8,0.302485,703.1,0.44315,0.355758,0.201091,0.0008393587
high,capture_20260719210743,capture_20260719210743,node03,15,2026-07-19T21:08:05.107Z,training,-86.92,328.1,0.528128,0.486243,0.148089,0.140735,0.106283,0.11865,46.9,328.1,984.4,2250,11953.1,0.486243,46.9,0.567759,0.255542,0.176699,0.0008180887
high,capture_20260719210743,capture_20260719210743,node02,16,2026-07-19T21:08:06.032Z,training,-87.09,234.4,0.363164,0.303507,0.237259,0.222187,0.106211,0.130836,46.9,234.4,1031.2,3281.2,5343.8,0.303507,46.9,0.462179,0.354548,0.183273,0.0008533737
high,capture_20260719210743,capture_20260719210743,node04,16,2026-07-19T21:08:06.086Z,training,-86.64,375,0.430879,0.414829,0.280017,0.184858,0.050266,0.070031,46.9,375,562.5,3937.5,7781.2,0.414829,46.9,0.444169,0.467839,0.087992,0.001557205
high,capture_20260719210743,capture_20260719210743,node03,16,2026-07-19T21:08:06.108Z,training,-86.93,656.2,0.200765,0.108009,0.226976,0.38098,0.149908,0.134128,46.9,187.5,656.2,3328.1,5484.4,0.38098,656.2,0.211791,0.556703,0.231506,0.0005503063
high,capture_20260719210743,capture_20260719210743,node01,16,2026-07-19T21:08:06.114Z,training,-86.2,234.4,0.505043,0.434139,0.23192,0.185577,0.076271,0.072092,46.9,234.4,750,3000,9093.8,0.434139,46.9,0.605305,0.282403,0.112291,0.001550923
high,capture_20260719210743,capture_20260719210743,node02,17,2026-07-19T21:08:07.052Z,training,-86.76,375,0.436407,0.412717,0.279148,0.151758,0.072959,0.083417,46.9,375,562.5,3609.4,11156.2,0.412717,46.9,0.464881,0.416851,0.118268,0.001167334
high,capture_20260719210743,capture_20260719210743,node01,17,2026-07-19T21:08:07.095Z,training,-86.21,234.4,0.495326,0.405867,0.223427,0.162787,0.097013,0.110906,46.9,234.4,1546.9,2015.6,6937.5,0.405867,46.9,0.570651,0.273324,0.156025,0.0009289447
high,capture_20260719210743,capture_20260719210743,node04,17,2026-07-19T21:08:07.139Z,training,-86.79,890.6,0.306836,0.2505,0.069671,0.379386,0.158619,0.141823,93.8,187.5,890.6,2296.9,11953.1,0.379386,890.6,0.334524,0.421199,0.244278,0.0006631242
high,capture_20260719210743,capture_20260719210743,node03,17,2026-07-19T21:08:07.148Z,training,-87.06,234.4,0.267808,0.149483,0.348567,0.31125,0.096921,0.093781,46.9,187.5,562.5,2437.5,9937.5,0.348567,187.5,0.377664,0.476935,0.145401,0.001053082
high,capture_20260719210743,capture_20260719210743,node02,18,2026-07-19T21:08:08.051Z,training,-86.42,421.9,0.592149,0.473015,0.202155,0.12268,0.10796,0.09419,46.9,187.5,890.6,2625,9187.5,0.473015,46.9,0.599387,0.243909,0.156704,0.001301491
high,capture_20260719210743,capture_20260719210743,node01,18,2026-07-19T21:08:08.066Z,training,-85.16,281.2,0.248152,0.179814,0.446598,0.162202,0.119448,0.091938,46.9,281.2,843.8,2156.2,8437.5,0.446598,281.2,0.281908,0.552858,0.165233,0.0009992286
high,capture_20260719210743,capture_20260719210743,node03,18,2026-07-19T21:08:08.088Z,training,-87.3,937.5,0.745856,0.657788,0.087792,0.108746,0.068908,0.076766,46.9,187.5,937.5,2015.6,7781.2,0.657788,46.9,0.755903,0.137207,0.106889,0.001265979
high,capture_20260719210743,capture_20260719210743,node04,18,2026-07-19T21:08:08.094Z,training,-86.46,375,0.167272,0.093253,0.451535,0.255703,0.092997,0.106512,93.8,375,937.5,4781.2,6750,0.451535,375,0.270822,0.574546,0.154632,0.001226141
high,capture_20260719210743,capture_20260719210743,node02,19,2026-07-19T21:08:09.051Z,training,-86.84,375,0.662512,0.602251,0.232356,0.072816,0.041636,0.050941,46.9,375,515.6,2250,5953.1,0.602251,46.9,0.67175,0.258927,0.069323,0.001960737
high,capture_20260719210743,capture_20260719210743,node01,19,2026-07-19T21:08:09.072Z,training,-85.59,421.9,0.124477,0.111863,0.718202,0.102111,0.032992,0.034831,46.9,421.9,562.5,2343.8,10125,0.718202,421.9,0.128448,0.824347,0.047205,0.002979057
high,capture_20260719210743,capture_20260719210743,node03,19,2026-07-19T21:08:09.089Z,training,-86.83,468.8,0.090963,0.078096,0.21508,0.328951,0.160418,0.217455,140.6,468.8,515.6,4031.2,6281.2,0.328951,515.6,0.142218,0.560079,0.297703,0.0004826171
high,capture_20260719210743,capture_20260719210743,node04,19,2026-07-19T21:08:09.094Z,training,-86.71,281.2,0.321921,0.273694,0.238381,0.275329,0.110566,0.10203,140.6,281.2,937.5,3984.4,8343.8,0.275329,937.5,0.343772,0.491544,0.164684,0.0008316612
high,capture_20260719210743,capture_20260719210743,node02,20,2026-07-19T21:08:10.065Z,training,-86.83,234.4,0.621607,0.40544,0.264195,0.1329,0.105768,0.091697,93.8,187.5,984.4,2578.1,7875,0.40544,93.8,0.674736,0.172679,0.152585,0.001168251
high,capture_20260719210743,capture_20260719210743,node03,20,2026-07-19T21:08:10.106Z,training,-87.51,375,0.47145,0.363468,0.260624,0.149465,0.093835,0.132608,46.9,187.5,703.1,3140.6,9187.5,0.363468,46.9,0.511335,0.324089,0.164575,0.0008625907
high,capture_20260719210743,capture_20260719210743,node04,20,2026-07-19T21:08:10.107Z,training,-86.44,234.4,0.201138,0.118662,0.370892,0.29611,0.096886,0.11745,93.8,234.4,609.4,3234.4,5859.4,0.370892,234.4,0.324955,0.501645,0.173401,0.0009699007
high,capture_20260719210743,capture_20260719210743,node01,20,2026-07-19T21:08:10.138Z,training,-83.77,281.2,0.627166,0.581023,0.103465,0.163875,0.075111,0.076526,46.9,187.5,796.9,3281.2,5343.8,0.581023,46.9,0.630514,0.247721,0.121765,0.001342884
high,capture_20260719210743,capture_20260719210743,node02,21,2026-07-19T21:08:11.064Z,training,-86.75,234.4,0.697263,0.631424,0.088508,0.125749,0.078093,0.076226,46.9,187.5,703.1,3609.4,5953.1,0.631424,46.9,0.718474,0.158579,0.122947,0.001399858
high,capture_20260719210743,capture_20260719210743,node01,21,2026-07-19T21:08:11.099Z,training,-86.18,281.2,0.373646,0.313494,0.302273,0.227492,0.092201,0.064541,46.9,281.2,1546.9,2437.5,6234.4,0.313494,46.9,0.444377,0.429075,0.126548,0.001263839
high,capture_20260719210743,capture_20260719210743,node03,21,2026-07-19T21:08:11.120Z,training,-87.4,375,0.222266,0.181597,0.281161,0.213942,0.170505,0.152795,93.8,375,609.4,2531.2,6609.4,0.281161,375,0.257149,0.473147,0.269704,0.0006034918
high,capture_20260719210743,capture_20260719210743,node04,21,2026-07-19T21:08:11.132Z,training,-86.64,281.2,0.276077,0.12569,0.337517,0.281258,0.13474,0.120794,140.6,187.5,796.9,2671.9,10828.1,0.337517,187.5,0.324637,0.472849,0.202514,0.0008131987
high,capture_20260719210743,capture_20260719210743,node02,22,2026-07-19T21:08:12.060Z,training,-86.79,234.4,0.273076,0.161132,0.283116,0.316533,0.135883,0.103336,46.9,187.5,515.6,2156.2,8062.5,0.316533,515.6,0.361917,0.443598,0.194485,0.000901614
high,capture_20260719210743,capture_20260719210743,node01,22,2026-07-19T21:08:12.106Z,training,-86.53,375,0.829516,0.772746,0.097161,0.054402,0.033192,0.042498,93.8,187.5,750,3046.9,5625,0.772746,93.8,0.831321,0.113104,0.055574,0.002548348
high,capture_20260719210743,capture_20260719210743,node03,22,2026-07-19T21:08:12.107Z,training,-87.21,421.9,0.328088,0.309984,0.125441,0.321594,0.124522,0.118459,46.9,421.9,562.5,2343.8,6140.6,0.321594,562.5,0.345571,0.453976,0.200453,0.0008655635
high,capture_20260719210743,capture_20260719210743,node04,22,2026-07-19T21:08:12.161Z,training,-86.34,234.4,0.686573,0.63567,0.142419,0.08235,0.06792,0.071642,46.9,234.4,1078.1,2718.8,6468.8,0.63567,46.9,0.7427,0.153326,0.103974,0.002040402
high,capture_20260719210743,capture_20260719210743,node02,23,2026-07-19T21:08:13.084Z,training,-87.07,375,0.446841,0.369112,0.25275,0.237889,0.067297,0.072953,140.6,187.5,515.6,3093.8,6843.8,0.369112,140.6,0.449964,0.438577,0.111458,0.001183272
high,capture_20260719210743,capture_20260719210743,node01,23,2026-07-19T21:08:13.091Z,training,-86.28,515.6,0.63292,0.601346,0.089881,0.165295,0.072069,0.07141,46.9,375,515.6,2062.5,12000,0.601346,46.9,0.646079,0.243098,0.110823,0.001398954
high,capture_20260719210743,capture_20260719210743,node04,23,2026-07-19T21:08:13.136Z,training,-86.35,234.4,0.376264,0.267789,0.333462,0.24813,0.072102,0.078517,46.9,187.5,609.4,2250,7031.2,0.333462,187.5,0.455097,0.432164,0.11274,0.001227543
high,capture_20260719210743,capture_20260719210743,node03,23,2026-07-19T21:08:13.142Z,training,-87.02,515.6,0.255694,0.213854,0.236863,0.25644,0.152952,0.139891,46.9,468.8,515.6,2531.2,5250,0.25644,515.6,0.302225,0.458751,0.239024,0.0007237657
high,capture_20260719210743,capture_20260719210743,node01,24,2026-07-19T21:08:14.073Z,training,-86.4,234.4,0.435026,0.329266,0.340058,0.155414,0.082043,0.093218,46.9,234.4,703.1,2718.8,6046.9,0.340058,234.4,0.591742,0.268594,0.139664,0.0009950503
high,capture_20260719210743,capture_20260719210743,node02,24,2026-07-19T21:08:14.098Z,training,-86.76,375,0.287203,0.220516,0.439989,0.2013,0.069413,0.068782,46.9,375,515.6,2296.9,5437.5,0.439989,375,0.33159,0.565665,0.102745,0.001183667
high,capture_20260719210743,capture_20260719210743,node03,24,2026-07-19T21:08:14.117Z,training,-86.94,234.4,0.213563,0.122399,0.233388,0.394454,0.114484,0.135275,46.9,234.4,937.5,4312.5,11250,0.394454,937.5,0.339252,0.477216,0.183532,0.0005833391
high,capture_20260719210743,capture_20260719210743,node04,24,2026-07-19T21:08:14.125Z,training,-86.22,234.4,0.364518,0.285877,0.139129,0.295555,0.112806,0.166632,46.9,187.5,515.6,2156.2,5296.9,0.295555,515.6,0.414117,0.373344,0.212539,0.0007722646
high,capture_20260719210743,capture_20260719210743,node01,25,2026-07-19T21:08:15.092Z,training,-86.39,281.2,0.24788,0.228075,0.470855,0.171987,0.057272,0.07181,46.9,281.2,750,4453.1,5015.6,0.470855,281.2,0.318713,0.581936,0.099351,0.001374003
high,capture_20260719210743,capture_20260719210743,node02,25,2026-07-19T21:08:15.101Z,training,-86.69,562.5,0.460982,0.415643,0.089496,0.272167,0.119954,0.10274,46.9,375,562.5,2296.9,5109.4,0.415643,46.9,0.467136,0.350765,0.182099,0.0009804114
high,capture_20260719210743,capture_20260719210743,node03,25,2026-07-19T21:08:15.165Z,training,-86.63,796.9,0.565319,0.534386,0.164301,0.187166,0.056411,0.057737,46.9,375,796.9,4031.2,10593.8,0.534386,46.9,0.58721,0.326746,0.086044,0.001798139
high,capture_20260719210743,capture_20260719210743,node04,25,2026-07-19T21:08:15.172Z,training,-86.91,281.2,0.503466,0.469675,0.135665,0.249824,0.069417,0.07542,46.9,281.2,843.8,2062.5,6000,0.469675,46.9,0.520819,0.367846,0.111336,0.001289705
high,capture_20260719210743,capture_20260719210743,node02,26,2026-07-19T21:08:16.091Z,training,-87.22,234.4,0.381095,0.280185,0.205062,0.244856,0.12162,0.148277,46.9,187.5,703.1,2390.6,6046.9,0.280185,46.9,0.42804,0.358514,0.213446,0.0008061059
high,capture_20260719210743,capture_20260719210743,node01,26,2026-07-19T21:08:16.098Z,training,-85.76,421.9,0.352044,0.333395,0.456838,0.095011,0.063257,0.0515,46.9,421.9,515.6,4921.9,5156.2,0.456838,421.9,0.359366,0.545378,0.095255,0.002325336
high,capture_20260719210743,capture_20260719210743,node04,26,2026-07-19T21:08:16.158Z,training,-86.72,421.9,0.506207,0.441095,0.183938,0.163792,0.111902,0.099272,46.9,187.5,796.9,2437.5,9562.5,0.441095,46.9,0.527017,0.30369,0.169292,0.001080914
high,capture_20260719210743,capture_20260719210743,node03,26,2026-07-19T21:08:16.165Z,training,-86.83,234.4,0.392432,0.329115,0.440162,0.103531,0.060686,0.066506,46.9,234.4,1031.2,2531.2,11625,0.440162,234.4,0.605675,0.299956,0.094369,0.001523302
high,capture_20260719210743,capture_20260719210743,node01,27,2026-07-19T21:08:17.099Z,training,-85.5,281.2,0.446656,0.405532,0.191039,0.235131,0.095192,0.073106,46.9,281.2,843.8,2765.6,5484.4,0.405532,46.9,0.462878,0.40067,0.136451,0.001151408
high,capture_20260719210743,capture_20260719210743,node02,27,2026-07-19T21:08:17.142Z,training,-86.61,562.5,0.464351,0.23863,0.264046,0.257428,0.091279,0.148617,140.6,187.5,562.5,3234.4,6375,0.264046,187.5,0.470623,0.3585,0.170876,0.0006248907
high,capture_20260719210743,capture_20260719210743,node04,27,2026-07-19T21:08:17.186Z,training,-86.04,234.4,0.701344,0.648547,0.173696,0.09645,0.041952,0.039355,46.9,234.4,843.8,2109.4,5250,0.648547,46.9,0.752027,0.184297,0.063676,0.002138827
high,capture_20260719210743,capture_20260719210743,node03,27,2026-07-19T21:08:17.252Z,training,-86.85,515.6,0.499138,0.322256,0.195814,0.282435,0.093879,0.105616,140.6,187.5,515.6,2062.5,6937.5,0.322256,140.6,0.518724,0.332174,0.149103,0.0008887433
high,capture_20260719210743,capture_20260719210743,node01,28,2026-07-19T21:08:18.128Z,training,-85.99,234.4,0.670413,0.640951,0.078834,0.125571,0.07377,0.080874,46.9,234.4,750,2578.1,9140.6,0.640951,46.9,0.717821,0.162424,0.119755,0.00122233
high,capture_20260719210743,capture_20260719210743,node03,28,2026-07-19T21:08:18.162Z,training,-86.76,703.1,0.560259,0.467595,0.149682,0.213075,0.069602,0.100046,46.9,187.5,703.1,2343.8,8062.5,0.467595,46.9,0.586791,0.2883,0.12491,0.001144114
high,capture_20260719210743,capture_20260719210743,node02,28,2026-07-19T21:08:18.199Z,training,-87.27,234.4,0.142995,0.078259,0.408337,0.310207,0.100944,0.102252,140.6,234.4,562.5,2156.2,6046.9,0.408337,234.4,0.271975,0.562373,0.165652,0.0008556294
high,capture_20260719210743,capture_20260719210743,node04,28,2026-07-19T21:08:18.204Z,training,-87.2,281.2,0.337542,0.265126,0.324125,0.207555,0.098094,0.1051,140.6,281.2,750,2437.5,5156.2,0.324125,281.2,0.375797,0.465917,0.158286,0.0008970222
high,capture_20260719210743,capture_20260719210743,node02,29,2026-07-19T21:08:19.106Z,training,-87.13,281.2,0.426621,0.387674,0.272985,0.206578,0.06141,0.071352,46.9,281.2,515.6,2437.5,9703.1,0.387674,46.9,0.458187,0.449019,0.092793,0.001302967
high,capture_20260719210743,capture_20260719210743,node01,29,2026-07-19T21:08:19.113Z,training,-86.28,890.6,0.440288,0.41003,0.134004,0.246832,0.085176,0.123958,46.9,328.1,890.6,2671.9,7734.4,0.41003,46.9,0.445101,0.396974,0.157925,0.0008727034
high,capture_20260719210743,capture_20260719210743,node04,29,2026-07-19T21:08:19.154Z,training,-86.52,703.1,0.711564,0.635953,0.113619,0.119153,0.066699,0.064577,46.9,187.5,703.1,2156.2,11390.6,0.635953,46.9,0.728118,0.170251,0.101631,0.001543035
high,capture_20260719210743,capture_20260719210743,node03,29,2026-07-19T21:08:19.162Z,training,-87.21,328.1,0.231821,0.192752,0.167153,0.276626,0.191786,0.171683,93.8,328.1,796.9,2906.2,6562.5,0.276626,796.9,0.259643,0.428249,0.312108,0.000513691
high,capture_20260719210743,capture_20260719210743,node01,30,2026-07-19T21:08:20.118Z,training,-86.08,234.4,0.376601,0.289528,0.415587,0.209734,0.038634,0.046517,46.9,234.4,796.9,2812.5,5906.2,0.415587,234.4,0.481828,0.450749,0.067423,0.002136536
high,capture_20260719210743,capture_20260719210743,node02,30,2026-07-19T21:08:20.126Z,training,-87.22,703.1,0.124425,0.092055,0.109478,0.488732,0.137462,0.172273,140.6,468.8,703.1,2015.6,9140.6,0.488732,703.1,0.128703,0.629763,0.241534,0.0005783281
high,capture_20260719210743,capture_20260719210743,node03,30,2026-07-19T21:08:20.167Z,training,-87.09,843.8,0.585044,0.55801,0.052104,0.233384,0.071268,0.085233,46.9,468.8,843.8,2718.8,10265.6,0.55801,46.9,0.594728,0.289257,0.116015,0.001267623
high,capture_20260719210743,capture_20260719210743,node04,30,2026-07-19T21:08:20.175Z,training,-86.46,937.5,0.390809,0.352038,0.093032,0.288298,0.124335,0.142296,46.9,281.2,937.5,2250,5062.5,0.352038,46.9,0.41293,0.373885,0.213185,0.000936173
high,capture_20260719210743,capture_20260719210743,node02,31,2026-07-19T21:08:21.129Z,training,-87.03,421.9,0.535007,0.486891,0.147928,0.158361,0.094641,0.112178,140.6,421.9,515.6,2812.5,5062.5,0.486891,140.6,0.538441,0.291418,0.170142,0.001002315
high,capture_20260719210743,capture_20260719210743,node01,31,2026-07-19T21:08:21.136Z,training,-86.09,281.2,0.266363,0.249495,0.404959,0.216376,0.068762,0.060407,46.9,281.2,656.2,2156.2,7828.1,0.404959,281.2,0.349219,0.546055,0.104726,0.001283616
high,capture_20260719210743,capture_20260719210743,node04,31,2026-07-19T21:08:21.152Z,training,-86.94,234.4,0.187965,0.121619,0.344286,0.363951,0.085923,0.08422,46.9,234.4,609.4,2625,12000,0.363951,609.4,0.363663,0.503285,0.133052,0.0009726795
