label,capture_id,sample_index,dataset_split,dbfs_mean,dbfs_std,dbfs_range,f_peak_acoustic_hz_mean,f_peak_acoustic_hz_std,f_peak_acoustic_hz_range,low_rumble_ratio_mean,low_rumble_ratio_std,low_rumble_ratio_range,band_bass_ratio_mean,band_bass_ratio_std,band_bass_ratio_range,band_low_mid_ratio_mean,band_low_mid_ratio_std,band_low_mid_ratio_range,band_mid_ratio_mean,band_mid_ratio_std,band_mid_ratio_range,band_presence_ratio_mean,band_presence_ratio_std,band_presence_ratio_range,band_high_ratio_mean,band_high_ratio_std,band_high_ratio_range,band_bass_peak_hz_mean,band_bass_peak_hz_std,band_bass_peak_hz_range,band_low_mid_peak_hz_mean,band_low_mid_peak_hz_std,band_low_mid_peak_hz_range,band_mid_peak_hz_mean,band_mid_peak_hz_std,band_mid_peak_hz_range,band_presence_peak_hz_mean,band_presence_peak_hz_std,band_presence_peak_hz_range,band_high_peak_hz_mean,band_high_peak_hz_std,band_high_peak_hz_range,dominant_band_ratio_mean,dominant_band_ratio_std,dominant_band_ratio_range,dominant_band_peak_hz_mean,dominant_band_peak_hz_std,dominant_band_peak_hz_range,fft_low_ratio_mean,fft_low_ratio_std,fft_low_ratio_range,fft_mid_ratio_mean,fft_mid_ratio_std,fft_mid_ratio_range,fft_high_ratio_mean,fft_high_ratio_std,fft_high_ratio_range,fft_total_energy_mean,fft_total_energy_std,fft_total_energy_range
quiet_room_white_noise,capture_20260719212338,62,training,-86.5775,0.3796956018,0.93,269.525,38.84220482,93.7,0.41359025,0.1548735419,0.377908,0.3667105,0.1498566644,0.379256,0.195422,0.06462700835,0.180802,0.22475125,0.05658434431,0.152472,0.1013585,0.02672729613,0.06282,0.11175725,0.03414132617,0.083459,46.9,0,0,246.1,51.06794494,140.6,609.35,74.10797865,187.5,3046.875,789.2684758,2109.4,6363.275,533.8093919,1453.1,0.41855775,0.06300537617,0.171867,175.8,223.2613491,515.6,0.455015,0.1277712199,0.336403,0.37707675,0.08731988304,0.215269,0.16790775,0.05030667789,0.121134,0.001019809125,0.0003738317954,0.0009157572
quiet_room_white_noise,capture_20260719212338,63,training,-86.92,0.2468805379,0.67,375,74.15541113,187.6,0.4757825,0.1018248889,0.279705,0.43516475,0.1111601841,0.303502,0.20418125,0.05159213712,0.135279,0.181976,0.06712294549,0.181463,0.0881975,0.01845673206,0.049633,0.0904805,0.01984459189,0.052586,58.625,20.30829572,46.9,375,74.15541113,187.6,820.3,395.6772043,984.4,2484.35,623.644468,1500,9187.5,2407.812602,6046.9,0.441799,0.1008183848,0.276965,199.225,263.8346393,609.3,0.51166975,0.08550671443,0.223871,0.3479485,0.06286727577,0.160788,0.14038175,0.02574194751,0.063084,0.00119213075,0.0002942831493,0.000795114
quiet_room_white_noise,capture_20260719212338,64,training,-86.69,0.1719011344,0.45,445.325,210.941667,562.5,0.506152,0.19099942,0.493157,0.46369125,0.2091303186,0.513823,0.13346125,0.06253442497,0.147682,0.2111925,0.07835564173,0.210378,0.093024,0.04667612714,0.112766,0.09863125,0.05033579575,0.139217,46.9,0,0,363.3,83.69474297,234.4,644.55,90.01912297,234.4,2249.975,99.45457192,234.4,7874.975,1681.964358,4734.4,0.47052775,0.2029996297,0.498171,187.525,243.5696448,562.5,0.53037675,0.1916931793,0.482375,0.31969075,0.1176640977,0.313877,0.149932,0.07677038418,0.199558,0.0016159248,0.001347055566,0.003324513
quiet_room_white_noise,capture_20260719212338,65,training,-86.6975,0.3687394066,0.83,492.175,102.1760338,281.3,0.324344,0.1095585881,0.278618,0.28385475,0.09869878497,0.264457,0.22886725,0.03227077812,0.086407,0.28512625,0.05178435876,0.146099,0.09701425,0.0271096022,0.075421,0.10513725,0.02680575048,0.075474,70.35,23.45,46.9,328.125,99.45457192,281.3,691.4,253.2509822,609.4,2472.65,604.2713567,1453.1,6550.8,1464.927048,3890.6,0.34511075,0.06022732344,0.150909,480.5,427.5129355,1031.2,0.36098775,0.1096160988,0.291938,0.4814425,0.08476732484,0.238505,0.15757,0.03518272348,0.094252,0.000991247675,0.0002610624039,0.0006780771
quiet_room_white_noise,capture_20260719212338,66,training,-86.6425,0.2698494951,0.76,328.1,46.9,93.8,0.5328395,0.1977836779,0.448947,0.498242,0.198523718,0.444489,0.1768095,0.06732614814,0.160938,0.16948775,0.06814057456,0.159456,0.06663725,0.02675942954,0.062523,0.088824,0.0398295376,0.10348,46.9,0,0,328.1,46.9,93.8,960.925,259.9445939,656.3,2695.325,293.6820081,796.9,8003.9,2188.21027,5859.4,0.5008195,0.1953073228,0.434179,128.925,142.0714675,328.1,0.55244375,0.1864370679,0.418372,0.32612725,0.1313859269,0.310491,0.12142925,0.05625714513,0.131495,0.0014805512,0.0007985100351,0.0021171632
quiet_room_white_noise,capture_20260719212338,67,training,-86.575,0.329962119,0.82,480.475,374.0776749,890.6,0.415543,0.1799019592,0.499097,0.31570025,0.1962406949,0.5387,0.26100475,0.1427161364,0.391535,0.205242,0.08152363444,0.227114,0.11337775,0.0380244004,0.095128,0.10467525,0.04171448749,0.094365,82.05,38.8497426,93.7,234.375,57.39971145,140.6,832.025,237.5915232,609.4,3304.675,244.6791202,656.2,6902.325,1232.351477,3281.2,0.428525,0.1227349957,0.306457,281.25,250.2276314,656.2,0.47941525,0.1723576775,0.458916,0.34522975,0.1059901033,0.287223,0.175355,0.06676334698,0.171692,0.00110882935,0.0004104078389,0.000947868
quiet_room_white_noise,capture_20260719212338,68,training,-86.9675,0.2549877448,0.66,246.1,20.26499445,46.8,0.347465,0.1384334696,0.340989,0.2514035,0.1337461404,0.376148,0.28842625,0.08917086737,0.246771,0.2403135,0.01994906643,0.052737,0.11196925,0.02263452489,0.0572,0.10788725,0.01289926933,0.034525,93.75,46.85,93.7,234.375,33.12796213,93.7,855.475,225.727827,609.4,2671.9,217.3261719,609.3,7347.65,1374.781845,3328.1,0.35841825,0.06420504113,0.15556,128.925,83.68423911,187.5,0.439759,0.1069435036,0.257528,0.38777425,0.08745634292,0.21338,0.1724665,0.02371389677,0.066389,0.000872362625,0.000173917358,0.000420456
quiet_room_white_noise,capture_20260719212338,69,training,-86.65,0.4659399103,1.16,339.85,83.70174729,187.5,0.47566825,0.1603729708,0.453163,0.416139,0.1654148147,0.454577,0.2151775,0.09740918912,0.275367,0.19760825,0.04143825868,0.105748,0.07825925,0.01098423077,0.03032,0.092816,0.02716787076,0.07205,93.775,33.12796213,93.7,281.25,87.70178162,234.4,738.275,173.4465822,468.8,2332.05,265.9537037,656.3,8449.225,1762.126602,3937.5,0.4488865,0.1343393126,0.323587,128.925,69.3237829,187.5,0.5181685,0.1224644793,0.337752,0.35146475,0.0949838186,0.262034,0.13036675,0.02851948909,0.075718,0.0012574858,0.0004193528452,0.0010509678
quiet_room_white_noise,capture_20260719212338,70,training,-86.6275,0.2635692509,0.57,234.4,0,0,0.37762575,0.07240662845,0.19865,0.24918975,0.08693290499,0.228024,0.33424625,0.09022575458,0.240016,0.227359,0.0381443154,0.097731,0.0975135,0.01677400944,0.045644,0.09169175,0.01387645038,0.03707,70.325,40.57329017,93.7,222.675,20.30829572,46.9,738.275,223.2915289,468.8,2683.6,644.7468961,1734.4,7968.75,1110.774382,2953.2,0.373455,0.07204262719,0.194867,175.8,76.84403035,187.5,0.50108425,0.07470780391,0.192329,0.350659,0.05896183231,0.146526,0.148257,0.0268198447,0.074377,0.0010893955,0.0002384340582,0.0005863251
quiet_room_white_noise,capture_20260719212338,71,training,-86.9925,0.04145780988,0.11,492.175,194.6609151,468.7,0.50272,0.0706100674,0.180324,0.448986,0.06683583381,0.182979,0.17702075,0.0731835327,0.200415,0.199686,0.05726649194,0.140233,0.08689825,0.01471926789,0.036549,0.0874095,0.01453462357,0.037169,70.35,23.45,46.9,246.1,76.84403035,187.5,644.525,38.84220482,93.7,2882.8,576.4908499,1359.4,6949.175,1339.994142,3375,0.448986,0.06683583381,0.182979,70.35,23.45,46.9,0.52767925,0.05942522322,0.162135,0.33530525,0.06942853483,0.172642,0.1370155,0.0211011918,0.053497,0.00117529115,0.0001664364447,0.0004524934
quiet_room_white_noise,capture_20260719212338,72,training,-86.5875,0.176121407,0.45,316.4,69.33646227,187.5,0.46493425,0.1317781157,0.327019,0.3871205,0.1525201767,0.375556,0.22497225,0.1261716653,0.292084,0.18818875,0.06448788154,0.179492,0.09727525,0.0184637068,0.04502,0.10244375,0.01874881833,0.050587,70.325,40.57329017,93.7,222.65,38.8497426,93.7,890.625,241.3062616,609.4,2671.85,468.75,937.5,9082.025,2050.346561,5437.6,0.4372565,0.09393581375,0.228366,128.925,83.68423911,187.5,0.503835,0.1357943439,0.325608,0.34926625,0.118991848,0.301124,0.1468985,0.02512092992,0.064608,0.000969834325,0.0001941937507,0.0005102297
quiet_room_white_noise,capture_20260719212338,73,training,-86.55,0.2777588882,0.61,351.575,202.9530534,468.7,0.31365825,0.1294865771,0.319056,0.20400625,0.08672500661,0.225344,0.32374625,0.09031363009,0.23858,0.263194,0.0570046371,0.137712,0.1042615,0.0191767831,0.047231,0.10479175,0.003834987834,0.009577,70.325,40.57329017,93.7,210.95,23.45,46.9,750,252.4435283,656.3,2847.65,632.7149813,1734.4,6808.6,1288.160679,3562.5,0.35861575,0.04264833733,0.10219,175.8,76.84403035,187.5,0.4143585,0.07050853749,0.164771,0.4202185,0.09198033106,0.227301,0.165423,0.02567216184,0.066944,0.000924425675,8.587335124e-05,0.0002410817
quiet_room_white_noise,capture_20260719212338,74,training,-86.9,0.2761340254,0.71,339.875,106.7704401,234.4,0.544966,0.04734984188,0.133723,0.41642025,0.03722907818,0.104194,0.2551175,0.04102219621,0.097799,0.17728075,0.01156563164,0.028612,0.06649975,0.01479426792,0.040521,0.08468175,0.01499832928,0.037185,82.05,38.8497426,93.7,257.825,121.806473,281.3,761.725,153.2554465,421.9,2753.9,552.0348766,1359.4,9140.625,1090.278241,2906.2,0.41642025,0.03722907818,0.104194,82.05,38.8497426,93.7,0.5936375,0.06407021115,0.164246,0.29405625,0.04511482923,0.101271,0.11230625,0.02435558506,0.062975,0.00122951615,0.0002635506341,0.0006964684
quiet_room_white_noise,capture_20260719212338,75,training,-86.465,0.6638335635,1.66,246.1,20.26499445,46.8,0.62085375,0.1107521154,0.283927,0.53146,0.1923103912,0.463137,0.2318385,0.1795729453,0.452301,0.09959475,0.02246329645,0.060296,0.06629375,0.01401483863,0.038549,0.07081325,0.01137460092,0.030312,58.625,20.30829572,46.9,234.375,33.12796213,93.7,644.525,125.6946573,328.2,2132.8,96.63832056,234.4,5777.325,681.1980526,1734.4,0.61654775,0.04618790355,0.122786,93.775,57.39971145,140.6,0.694446,0.0657017188,0.175564,0.2004745,0.04716907305,0.114005,0.1050795,0.022051877,0.061559,0.00158686475,0.0002829929165,0.000783327
quiet_room_white_noise,capture_20260719212338,76,training,-86.26,1.018356519,2.44,269.525,38.84220482,93.7,0.5671885,0.1723795716,0.424005,0.50436975,0.1568440986,0.382825,0.15579825,0.04230030144,0.118268,0.1662135,0.05870517546,0.149296,0.0918195,0.0399184461,0.106494,0.08179975,0.02595163422,0.05752,46.9,0,0,199.225,20.30829572,46.9,773.45,262.0582235,656.3,2179.675,205.6447103,515.6,9000,1597.537962,4359.4,0.50436975,0.1568440986,0.382825,46.9,0,0,0.5989035,0.1485805125,0.365369,0.268654,0.09933401181,0.253836,0.13244275,0.05182656557,0.134887,0.001406402475,0.0005043251794,0.0012860401
quiet_room_white_noise,capture_20260719212338,77,training,-86.6675,0.4822019805,1.2,351.55,107.395938,281.2,0.428258,0.009828647898,0.027233,0.32162675,0.05593765122,0.149016,0.22471075,0.08740809431,0.1986,0.2495815,0.03137439927,0.077015,0.0964355,0.01631353629,0.045612,0.107645,0.01596852741,0.042308,58.625,20.30829572,46.9,257.825,121.806473,281.3,679.675,257.8204547,609.4,3058.625,899.442495,2250,7640.625,1806.678853,4171.9,0.34088125,0.03663695301,0.08969,117.2,70.3,140.6,0.46293625,0.03389453957,0.083686,0.377687,0.03372351965,0.089889,0.1593765,0.02830179864,0.073631,0.00088175865,0.0001928997386,0.0005150078
quiet_room_white_noise,capture_20260719212338,78,training,-86.4975,0.5102144157,1.34,316.4,69.33646227,187.5,0.5786815,0.07964673491,0.21755,0.4719055,0.1060784729,0.27959,0.2182455,0.03660935046,0.095986,0.139513,0.03430049613,0.089173,0.0761375,0.02173707808,0.055538,0.094198,0.0243265029,0.05927,93.75,46.85,93.7,234.375,57.39971145,140.6,585.925,77.73716534,187.5,2824.2,321.9825772,890.6,7886.725,1579.329221,4078.1,0.4719055,0.1060784729,0.27959,93.75,46.85,93.7,0.615585,0.08269790301,0.216018,0.253712,0.05345361867,0.129003,0.130703,0.03546271015,0.087015,0.001177635075,0.0003584940856,0.0008214518
quiet_room_white_noise,capture_20260719212338,79,training,-86.58,0.3457600324,0.95,339.85,60.88158589,140.6,0.4182795,0.184442182,0.5142,0.3380525,0.1689949921,0.476358,0.25278225,0.151239878,0.374235,0.205333,0.05189230256,0.135334,0.095649,0.01451761521,0.036859,0.108183,0.03472745695,0.096194,82.05,38.8497426,93.7,234.375,81.1898816,187.5,632.8,77.72962756,187.5,3726.55,702.7155061,1968.7,6105.475,596.9600128,1546.9,0.44362,0.09642963923,0.226771,164.075,126.2031968,328.1,0.4564585,0.1672826396,0.471366,0.38699225,0.1512290966,0.413633,0.15654925,0.0330266262,0.086948,0.00095038705,0.0002242406439,0.0005902013
quiet_room_white_noise,capture_20260719212338,80,training,-86.885,0.3166622807,0.8,351.575,121.7679838,281.2,0.40221425,0.1670381389,0.462488,0.3377635,0.1755042319,0.489375,0.21779525,0.1312008193,0.335657,0.24326025,0.08580837969,0.224071,0.099059,0.03258832668,0.077065,0.1021215,0.02358170355,0.057405,58.625,20.30829572,46.9,328.15,119.522979,281.3,749.975,172.2399544,421.9,3093.775,742.6396649,1875,6152.375,742.910191,1640.6,0.43401575,0.08081674701,0.200695,234.375,250.2135825,609.3,0.4747745,0.1240681599,0.313823,0.36488875,0.08203516687,0.224906,0.16033675,0.04750660704,0.121929,0.00098954355,0.0002387339693,0.0006524949
quiet_room_white_noise,capture_20260719212338,81,training,-86.7125,0.1881986982,0.45,410.175,121.2166733,328.1,0.3698075,0.1345820712,0.369391,0.29340475,0.1271300683,0.329765,0.26490775,0.08492408972,0.2312,0.238537,0.07306503005,0.200565,0.097379,0.01898886317,0.051683,0.10577125,0.02564469949,0.066128,70.35,23.45,46.9,246.1,76.84403035,187.5,632.8,150.0673682,375,2191.425,153.2745637,328.2,7933.625,2366.225222,5437.5,0.38469425,0.06040196545,0.155095,234.4,201.6024677,515.6,0.41797675,0.1182927841,0.303696,0.42723825,0.08937048682,0.216715,0.154785,0.03155528327,0.088676,0.0009390858,0.0001826107453,0.0004417979
quiet_room_white_noise,capture_20260719212338,82,training,-86.44,0.4443534629,1.17,363.275,111.7864789,281.2,0.331911,0.1032778678,0.249497,0.259218,0.07040832093,0.182971,0.23603925,0.06512312015,0.177834,0.25164325,0.07067883979,0.189198,0.129728,0.02838279546,0.061282,0.12337175,0.04422225486,0.10017,82.05,38.8497426,93.7,281.25,87.70178162,234.4,621.075,90.01587013,234.4,3187.5,1051.846312,2578.2,6867.2,1081.44069,2859.4,0.32056375,0.04915035525,0.129934,281.275,279.2753603,703.1,0.41105975,0.1545462078,0.414183,0.38544425,0.1047548711,0.292893,0.203496,0.05902368871,0.125787,0.00082671995,0.000276619622,0.0006548347
quiet_room_white_noise,capture_20260719212338,83,training,-86.5525,0.434647846,1.12,433.575,163.6197173,421.8,0.54377525,0.2037095038,0.537461,0.469086,0.1974105672,0.503344,0.23038725,0.1698842295,0.416895,0.13902225,0.06015757354,0.162785,0.08185025,0.02517617303,0.061614,0.0796545,0.01820173245,0.047121,46.9,0,0,234.375,57.39971145,140.6,550.75,60.88158589,140.6,2542.975,343.4790487,843.8,6128.925,749.5595886,1875,0.55819125,0.09417073195,0.246927,93.775,81.1898816,187.5,0.60140275,0.1422401598,0.379443,0.2730625,0.1178874302,0.28955,0.12553475,0.03467577971,0.089892,0.001334376675,0.0003550514281,0.0009973373
quiet_room_white_noise,capture_20260719212338,84,training,-86.8225,0.3194820026,0.8,433.6,106.778673,281.3,0.3653805,0.164077767,0.435241,0.3055055,0.16106097,0.436042,0.2522675,0.1051431646,0.250063,0.235618,0.1247051052,0.318701,0.10469275,0.01248827239,0.033498,0.101916,0.02001105241,0.049403,70.35,23.45,46.9,316.4,76.84403035,187.5,890.625,444.6847556,1125,2449.225,309.8376057,843.8,7207.05,672.2748266,1687.5,0.4265745,0.08263914768,0.206779,339.85,199.9065344,562.5,0.402677,0.1575112382,0.423136,0.4329105,0.1332597643,0.364026,0.1644125,0.02565691056,0.059111,0.000910191825,0.0001828185979,0.0004505728
quiet_room_white_noise,capture_20260719212338,85,training,-86.095,1.102599202,2.78,351.575,96.65651491,234.4,0.51945925,0.1801513041,0.469193,0.44100025,0.1676810021,0.442295,0.22338675,0.06923721894,0.18129,0.17188025,0.04891441338,0.131018,0.07499125,0.0384310647,0.096432,0.08874125,0.03978608472,0.107216,58.625,20.30829572,46.9,257.825,96.64438357,234.4,656.25,144.5068424,328.2,2519.525,207.9882373,562.5,8882.8,2778.021002,6328.1,0.471438,0.1284255809,0.320544,93.775,81.1898816,187.5,0.5680365,0.1360589608,0.33855,0.30981475,0.09085113844,0.237858,0.12214875,0.0621884104,0.158947,0.001287662625,0.0004742836521,0.0012513855
quiet_room_white_noise,capture_20260719212338,86,training,-86.82,0.3299242337,0.89,410.15,153.245889,328.1,0.40470925,0.2079282113,0.476544,0.340703,0.1922909064,0.428773,0.20216175,0.08461116188,0.200274,0.246735,0.06829150289,0.178679,0.09246325,0.02009828593,0.045822,0.11793775,0.02953257824,0.073431,58.625,20.30829572,46.9,281.225,66.29126545,187.5,609.375,57.39971145,140.6,2249.975,190.4040753,468.7,7558.575,1885.937921,4921.9,0.421957,0.111327656,0.25639,234.375,212.221787,515.6,0.4322975,0.1975932889,0.457992,0.4084115,0.1601252619,0.395467,0.15929075,0.04177873393,0.105067,0.000953126025,0.000226942847,0.0005659047
quiet_room_white_noise,capture_20260719212338,87,training,-86.805,0.3043435559,0.83,410.175,194.316525,468.7,0.62408125,0.08623390948,0.227439,0.579831,0.09118736271,0.242258,0.144256,0.0623154906,0.152104,0.13972025,0.05516495266,0.148712,0.0612765,0.01693210679,0.047132,0.07491625,0.0302795727,0.077687,70.35,23.45,46.9,328.15,99.44278506,234.4,632.8,52.39107748,140.6,3187.5,1078.1,2156.2,7980.45,2228.545482,5437.6,0.579831,0.09118736271,0.242258,70.35,23.45,46.9,0.66463475,0.09765170549,0.257322,0.23237525,0.08969414484,0.225103,0.10299,0.0385935032,0.105383,0.00160291565,0.0005754174495,0.0015078444
quiet_room_white_noise,capture_20260719212338,88,training,-87.0575,0.3007802354,0.75,503.9,106.778673,281.3,0.503981,0.09858495783,0.233901,0.43026025,0.1179000531,0.292288,0.20518225,0.09072240394,0.232762,0.231529,0.03792254782,0.095315,0.0683,0.008836530965,0.01974,0.064728,0.00618581373,0.013982,70.325,40.57329017,93.7,222.65,38.8497426,93.7,585.925,52.40226021,140.6,2578.125,574.0787462,1406.2,6187.5,453.2480447,1265.6,0.43026025,0.1179000531,0.292288,70.325,40.57329017,93.7,0.5449145,0.07786291607,0.196824,0.35252675,0.06930906962,0.180451,0.102559,0.0104403584,0.024567,0.0013115425,9.567787384e-05,0.000228078
quiet_room_white_noise,capture_20260719212338,89,training,-86.63,0.29,0.58,281.275,81.1898816,187.5,0.5912065,0.07594654908,0.202565,0.490297,0.1036860323,0.249234,0.2114355,0.0827540419,0.23025,0.1466985,0.04790069571,0.124675,0.0726605,0.01040971569,0.02623,0.07890825,0.01099451939,0.030062,46.9,0,0,257.825,96.64438357,234.4,761.725,121.2166733,328.1,2531.275,245.8169581,609.4,8613.3,1878.918074,4500,0.490297,0.1036860323,0.249234,46.9,0,0,0.642067,0.06892748196,0.19305,0.2412845,0.06624625527,0.176083,0.1166485,0.01461121266,0.041118,0.00138637,0.0002083600695,0.000523538
quiet_room_white_noise,capture_20260719212338,90,training,-86.6875,0.2477271685,0.6,328.125,87.71514621,234.4,0.41193475,0.08617262012,0.22764,0.337385,0.1066205446,0.264038,0.272887,0.08134667554,0.210373,0.19668625,0.02169556895,0.060892,0.09103625,0.01093705032,0.028729,0.10200575,0.004644284734,0.011153,46.9,0,0,316.4,101.5097286,281.3,808.6,239.8985098,656.3,2683.6,747.3315329,1875,6621.075,927.6901998,2203.1,0.400617,0.02015987125,0.053136,152.375,182.6880589,421.9,0.44775175,0.08657611903,0.235057,0.4010965,0.08444016326,0.232658,0.151152,0.009727243623,0.02149,0.0009764858,4.916657806e-05,0.0001262892
quiet_room_white_noise,capture_20260719212338,91,training,-86.6075,0.2270875382,0.62,433.6,51.06794494,140.6,0.49216975,0.2600836049,0.625515,0.46305325,0.2661008567,0.62445,0.123787,0.08108355481,0.201936,0.2215655,0.09585468288,0.25663,0.10012225,0.05727797422,0.143086,0.09147225,0.04872544579,0.116261,93.75,46.85,93.7,363.3,76.84403035,187.5,785.15,325.4037838,796.9,2625,474.5719703,1078.1,5929.7,447.7525265,1078.1,0.5244825,0.2015771833,0.468106,187.5,193.2523868,468.7,0.50901925,0.2520292791,0.598797,0.33380825,0.1615758565,0.36917,0.15717225,0.09133990059,0.229628,0.001547256125,0.0008905216078,0.0021091298
quiet_room_white_noise,capture_20260719212338,92,training,-86.525,0.4292143986,1.15,503.9,230.532091,562.5,0.4394305,0.1123044598,0.292937,0.397791,0.1056612375,0.252694,0.213425,0.0883806609,0.202042,0.21335325,0.07124939053,0.190502,0.08895825,0.02407220333,0.06729,0.0864725,0.02662349209,0.072917,93.75,46.85,93.7,328.125,99.45457192,281.3,656.225,155.466787,375,2449.225,377.0233506,984.4,7957.05,1309.704137,3656.2,0.4115805,0.08893513368,0.197536,140.625,114.7994202,281.2,0.46261025,0.1165443246,0.288882,0.40502825,0.09918457917,0.272919,0.13236125,0.03906311944,0.109199,0.0011485281,0.0004157725192,0.0010243852
quiet_room_white_noise,capture_20260719212338,93,training,-86.3525,0.6847034029,1.84,292.975,60.87677615,140.6,0.45081975,0.1103165633,0.294662,0.36929825,0.1547138248,0.421847,0.25096825,0.1306329493,0.342164,0.199562,0.04572356747,0.121438,0.0898655,0.02849966583,0.077393,0.09030675,0.01610227953,0.038463,93.75,46.85,93.7,234.375,57.39971145,140.6,644.525,90.01587013,234.4,2484.4,275.3176438,703.1,8390.65,1836.208251,5015.6,0.4404925,0.1102065264,0.303317,105.475,60.87677615,140.6,0.49972575,0.1153223379,0.300589,0.361812,0.1153327826,0.323305,0.138462,0.04122713588,0.11003,0.001167164425,0.0002031842466,0.0005222743
quiet_room_white_noise,capture_20260719212338,94,training,-86.615,0.5249047533,1.37,339.85,83.70174729,187.5,0.497386,0.1321056371,0.351623,0.44924475,0.1094715341,0.287335,0.20375225,0.04052751805,0.108358,0.17178975,0.04963986283,0.130949,0.081764,0.02565853934,0.067456,0.09344875,0.02251768783,0.054331,58.625,20.30829572,46.9,328.125,99.45457192,234.4,726.55,235.5501804,609.4,3199.225,643.021984,1781.2,7418,2223.091555,5718.8,0.44924475,0.1094715341,0.287335,58.625,20.30829572,46.9,0.534418,0.1257170586,0.332634,0.33422225,0.09832847984,0.243772,0.1313595,0.03229421052,0.088862,0.001120552325,0.0003222352493,0.0008857047
quiet_room_white_noise,capture_20260719212338,95,training,-86.52,0.1813835715,0.46,527.325,316.8240314,796.8,0.5100595,0.09397580421,0.232247,0.408499,0.1366490961,0.368375,0.192688,0.09044054857,0.254274,0.180651,0.05395862308,0.151694,0.1068555,0.03609739341,0.101422,0.1113065,0.0330933948,0.090535,46.9,0,0,234.35,46.85,93.7,996.1,382.8076867,1031.3,2507.825,338.8207666,890.6,8425.775,1646.054565,3937.4,0.44251875,0.08293799411,0.232296,82.05,60.88158589,140.6,0.5599965,0.05193703125,0.126161,0.273576,0.03355097508,0.084658,0.16642775,0.05702403974,0.158256,0.0009486513,0.0002436456045,0.0006526336
quiet_room_white_noise,capture_20260719212338,96,training,-86.6775,0.3395125182,0.91,410.175,60.92488716,140.7,0.57331025,0.1999426013,0.502667,0.50172325,0.2375069189,0.619356,0.17123625,0.09818906836,0.27492,0.16861275,0.07250607915,0.200211,0.0728795,0.04995747022,0.139402,0.08554825,0.04373126621,0.118293,70.325,40.57329017,93.7,375.025,114.840245,281.3,574.2,60.89121447,140.6,2437.475,263.0964213,609.4,7160.15,1164.971636,3093.7,0.50891725,0.2307714928,0.59058,82.05,60.88158589,140.6,0.590551,0.1892157854,0.482316,0.286446,0.1269669415,0.338732,0.123003,0.07844875952,0.221347,0.00241540745,0.002406109194,0.0057987352
quiet_room_white_noise,capture_20260719212338,97,training,-86.81,0.3883941297,1.03,339.85,90.03214704,234.4,0.52148325,0.1119113361,0.272241,0.4573675,0.1522071058,0.420418,0.181501,0.09533147885,0.243299,0.1992895,0.04489856198,0.124867,0.07132325,0.01298450753,0.036397,0.09051875,0.03665918482,0.096883,46.9,0,0,328.125,104.8380507,281.3,632.8,107.4177592,281.3,2976.55,1091.543802,2671.9,7183.6,2283.542026,5484.4,0.46707275,0.1406499252,0.381597,82.05,60.88158589,140.6,0.5528215,0.09177921871,0.215277,0.3267555,0.07518507363,0.18567,0.120423,0.0317004109,0.087118,0.00128466185,0.0004216571634,0.0011787286
quiet_room_white_noise,capture_20260719212338,98,training,-87.0125,0.4297310205,1.17,304.7,70.3,140.6,0.32340025,0.08929869279,0.221489,0.2364735,0.1115339864,0.262764,0.27827625,0.06755476546,0.185041,0.24137625,0.03627119642,0.101863,0.11463425,0.02113164003,0.053566,0.12923975,0.01750888858,0.035807,105.475,38.84220482,93.7,210.95,23.45,46.9,843.75,217.358523,515.6,3222.675,794.3783965,2062.5,7582.025,1856.240195,4546.8,0.34005075,0.02611314573,0.062339,140.65,74.10797865,187.5,0.3806815,0.06717664236,0.16154,0.42957675,0.0581904744,0.142856,0.189742,0.02925100666,0.078425,0.000782794275,9.53261707e-05,0.0002598126
quiet_room_white_noise,capture_20260719212338,99,training,-86.86,0.2530810147,0.69,433.575,188.5872792,468.7,0.3219365,0.1789967844,0.482115,0.26593075,0.1828672567,0.48241,0.23829325,0.09428267808,0.249759,0.27037625,0.1076764473,0.262008,0.1086265,0.02356191488,0.058858,0.1167735,0.01848049985,0.050532,105.475,38.84220482,93.7,304.7,96.65045266,234.4,703.1,201.6024677,515.6,2742.15,505.3988796,1265.6,7746.075,2350.594864,5531.2,0.4263485,0.06422324186,0.165892,257.8,164.0428603,421.8,0.37461075,0.1701258229,0.452408,0.45159075,0.1457360257,0.367483,0.1737985,0.03380411206,0.084925,0.000922589025,0.0001530683586,0.0003792618
quiet_room_white_noise,capture_20260719212338,100,training,-87.0375,0.2426288318,0.55,363.275,101.4721975,281.2,0.4177575,0.1168473017,0.283648,0.37372425,0.1185522378,0.30891,0.18565575,0.06185762472,0.153186,0.21965175,0.04326513949,0.106284,0.09758975,0.02467207482,0.064271,0.12337825,0.02935707577,0.079621,70.325,40.57329017,93.7,351.575,84.51551263,234.4,621.075,106.7704401,234.4,2214.85,188.6136859,468.8,8109.375,2437.258522,6281.2,0.37372425,0.1185522378,0.30891,70.325,40.57329017,93.7,0.4723265,0.09256849747,0.257878,0.3598735,0.08103161138,0.216707,0.1678,0.04185815366,0.116597,0.000847147575,0.0001626563596,0.0004318707
